url,publication,bias,factual,country
https://mediabiasfactcheck.com/the-west-australian/,The West Australian,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/times-news-pennsylvania/,Times News (Pennsylvania),RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/toledo-blade/,Toledo Blade,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/topeka-capital-journal/,Topeka Capital-Journal,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/tulsa-world/,Tulsa World,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/valuewalk/,ValueWalk,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/waterbury-republican-american/,Waterbury Republican-American,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/wichita-eagle/,Wichita Eagle,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/new-york-observer/,(New York) Observer,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/71-republic/,71 Republic,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/against-crony-capitialism/,Against Crony Capitialism,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/arizona-republic/,Arizona Republic,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/ars-technica/,Ars Technica,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/center-for-a-stateless-society/,Center for a Stateless Society,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/charlotte-observer/,Charlotte Observer,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/chicago-tribune/,Chicago Tribune,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/darien-times/,Darien Times,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/free-rein-report/,Free Rein News,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/lansing-state-journal/,Lansing State Journal,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/legal-insurrection/,Legal Insurrection,RIGHT BIAS,HIGH,USA
https://mediabiasfactcheck.com/miami-herald/,Miami Herald,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/minneapolis-star-tribune/,Minneapolis Star Tribune,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/national-interest/,National Interest,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/national-observer-canada/,National Observer (Canada),LEFT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/new-left-review/,New Left Review,LEFT BIAS,HIGH,United Kingdom
https://mediabiasfactcheck.com/new-republic/,New Republic,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/rationalwiki/,RationalWiki,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/san-diego-union-tribune/,San Diego Union Tribune,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/the-daily-buzz/,The Daily Buzz,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/the-des-moines-register/,The Des Moines Register,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/the-globe-and-mail/,The Globe and Mail,RIGHT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/the-intercept/,The Intercept,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/union-of-concerned-scientists/,Union of Concerned Scientists,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/usa-today-2/,USA Today,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/washington-babylon/,Washington Babylon,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/blastingnews/,Blasting News,LEAST BIASED,HIGH,United Kingdom
https://mediabiasfactcheck.com/politico/,Politico,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/the-knife/,The Knife,LEAST BIASED,HIGH,None
https://mediabiasfactcheck.com/moscow-times/,Moscow Times,LEFT-CENTER BIAS,HIGH,Netherlands
https://mediabiasfactcheck.com/mother-jones/,Mother Jones,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/pittsburgh-post-gazette/,Pittsburgh Post-Gazette,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-american-conservative/,The American Conservative,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/38-north/,38 North,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/680-news/,680 News,LEAST BIASED,HIGH,Canada
https://mediabiasfactcheck.com/afp-agence-france-presse/,AFP (Agence France Presse),LEAST BIASED,HIGH,France
https://mediabiasfactcheck.com/times-free-press/,Times Free Press,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/council-on-foreign-relations/,Council on Foreign Relations,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/ctv-news/,CTV News,LEAST BIASED,HIGH,Canada
https://mediabiasfactcheck.com/duluth-news-tribune/,Duluth News Tribune,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/france24/,France24,LEAST BIASED,HIGH,France
https://mediabiasfactcheck.com/military-times/,Military Times,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/oil-price/,OilPrice,LEAST BIASED,HIGH,United Kingdom
https://mediabiasfactcheck.com/riverdale-press/,Riverdale Press,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/sky-news/,Sky News,LEAST BIASED,HIGH,United Kingdom
https://mediabiasfactcheck.com/the-nevada-independent/,The Nevada Independent,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/winston-salem-journal/,Winston-Salem Journal,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/cincinnati-enquirer/,Cincinnati Enquirer,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/real-news-network/,Real News Network,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/southern-poverty-law-center/,Southern Poverty Law Center,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-week/,The Week (USA),LEFT BIAS,HIGH,USA
http://mediabiasfactcheck.com/washington-monthly/,Washington Monthly,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/abc-news-australia/,ABC News Australia,LEFT-CENTER BIAS,HIGH,Australia
https://mediabiasfactcheck.com/allgov/,AllGov,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/amnesty-international/,Amnesty International,LEFT-CENTER BIAS,HIGH,United Kingdom
https://mediabiasfactcheck.com/conservation-magazine/,Anthropocene Magazine,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/carnegie-endowment-for-international-peace/,Carnegie Endowment for International Peace (CEIP),LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/center-for-inquiry/,Center for Inquiry,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/center-for-public-integrity/,Center for Public Integrity,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/mcclatchydc/,McClatchyDC,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/orlando-sentinel/,Orlando Sentinel,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/texas-tribune/,Texas Tribune,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-moderate-voice/,The Moderate Voice,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-skimm/,The Skimm,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/washington-monthly/,Washington Monthly,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/ahram-online/,Ahram Online,RIGHT-CENTER BIAS,HIGH,Egypt
https://mediabiasfactcheck.com/albuquerque-journal/,Albuquerque Journal,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/atlantic-council/,Atlantic Council,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/calgary-herald/,Calgary Herald,RIGHT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/edmonton-journal/,Edmonton Journal,RIGHT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/the-jerusalem-post/,The Jerusalem Post,RIGHT-CENTER BIAS,HIGH,Israel
https://mediabiasfactcheck.com/marketwatch/,MarketWatch,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-elkhart-truth/,The Elkhart Truth,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/times-of-india/,Times of India,RIGHT-CENTER BIAS,HIGH,India
https://mediabiasfactcheck.com/vancouver-sun/,Vancouver Sun,RIGHT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/windsor-star/,Windsor Star,RIGHT-CENTER BIAS,HIGH,Canada
https://mediabiasfactcheck.com/nikkei-asian-review/,Nikkei Asian Review,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/tharawat-magazine/,Tharawat Magazine,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/the-winchester-star/,The Winchester Star,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/alberta-views-bias/,Alberta Views,LEFT-CENTER BIAS,HIGH,Canada 
https://mediabiasfactcheck.com/american-immigration-council/,American Immigration Council,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/debunking-denialism/,Debunking Denialism,LEFT-CENTER BIAS,HIGH,Sweden
https://mediabiasfactcheck.com/mainichi-shimbun-bias-credibility/,Mainichi Shimbun,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/new-moderate/,New Moderate,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/political-critique/,Political Critique,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/quartz/,Quartz,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/left-foot-forward/,Left Foot Forward,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/merry-jane/,Merry Jane,LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/ms-magazine/,Ms. (Magazine),LEFT BIAS,HIGH,None
https://mediabiasfactcheck.com/tribune-magazine-uk/,Tribune Magazine UK,LEFT BIAS,HIGH,United Kingdom
https://mediabiasfactcheck.com/city-and-state-new-york/,City and State New York,LEAST BIASED,HIGH,None
https://mediabiasfactcheck.com/foreign-policy/,Foreign Policy,LEAST BIASED,HIGH,USA
https://mediabiasfactcheck.com/the-chronicle-of-higher-education/,The Chronicle of Higher Education,LEAST BIASED,HIGH,None
https://mediabiasfactcheck.com/world-resources-institute-wri/,World Resources Institute (WRI),LEAST BIASED,HIGH,None
https://mediabiasfactcheck.com/student-daily-news/,Student Daily News,RIGHT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/baptist-news-global/,Baptist News Global,LEFT-CENTER BIAS,HIGH,None
https://mediabiasfactcheck.com/reno-journal-gazette-left-center-bias-credible/,Reno Gazette Journal,LEFT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/haaretz/,Haaretz,LEFT BIAS,HIGH,Israel
https://mediabiasfactcheck.com/rolling-stone/,Rolling Stone,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/the-herald-sun-durham-north-carolina/,The Herald-Sun (Durham,LEFT BIAS,HIGH,USA
https://mediabiasfactcheck.com/san-bernardino-sun/,San Bernardino Sun,RIGHT-CENTER BIAS,HIGH,USA
https://mediabiasfactcheck.com/newzjunky-com/,NewzJunky.com,LEAST BIASED,MIXED,USA
https://mediabiasfactcheck.com/north-korea-times/,North Korea Times,LEAST BIASED,MIXED,Australia
https://mediabiasfactcheck.com/patheos/,Patheos,LEAST BIASED,MIXED,USA
https://mediabiasfactcheck.com/smartnews/,SmartNews,LEAST BIASED,MIXED,Japan
https://mediabiasfactcheck.com/the-daily-centrist/,The Daily Centrist,LEAST BIASED,MIXED,USA
https://mediabiasfactcheck.com/the-moderated-media/,The Moderated Media,LEAST BIASED,MIXED,USA
https://mediabiasfactcheck.com/viral-thread/,Viral Thread,LEAST BIASED,MIXED,United Kingdom
https://mediabiasfactcheck.com/aftonbladet/,Aftonbladet,LEFT BIAS,MIXED,Sweden
https://mediabiasfactcheck.com/al-dia/,Al DIA,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/alternet/,AlterNet,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-bridge-21st-century/,American Bridge 21st Century,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-news-x/,ANX Media (American News X),LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-oversight/,American Oversight,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/anti-fascist-news/,Anti-Fascist News,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/baltimore-city-paper/,Baltimore City Paper,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/blue-state-daily/,Blue State Daily,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/boing-boing/,Boing Boing,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/care2/,Care2,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/code-pink/,Code Pink,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/comic-sands/,Comic Sands,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/counterpunch/,CounterPunch,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/daily-kos/,Daily Kos,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/daily-sound-and-fury/,Daily Sound and Fury,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/deep-south-voice/,Deep South Voice,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/deepstatenation-com/,DeepStateNation.com,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/democratic-underground/,Democratic Underground,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/deshabhimani/,Deshabhimani,LEFT BIAS,MIXED,India
https://mediabiasfactcheck.com/earth-first-journal/,Earth First Journal,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/feministing/,Feministing,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/food-and-water-watch/,Food and Water Watch,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/foreign-policy-journal/,Foreign Policy Journal,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/foreign-policy-news/,Foreign Policy News,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/fstv-freespeech-org/,FStv (freespeech.org),LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/green-left-weekly/,Green Left Weekly,LEFT BIAS,MIXED,Australia
https://mediabiasfactcheck.com/groopspeak/,Groopspeak,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/guardians-of-democracy/,Guardians of Democracy,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/intrepid-report/,Intrepid Report,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/its-going-down/,It’s Going Down,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/latest-com/,Latest.com,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/leftscoop/,LeftScoop,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/liberal-america/,Liberal America,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/mediaite/,Mediaite,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/middle-east-monitor/,Middle East Monitor,LEFT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/modern-liberals/,Modern Liberals,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/north99/,North99,LEFT BIAS,MIXED,Canada
https://mediabiasfactcheck.com/one-green-planet/,One Green Planet,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/peacock-panache/,Peacock Panache,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/political-dig/,Political Dig,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/dc-tribune/,Political Tribune (DC Tribune),LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/political-updater/,Political Updater,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/ring-of-fire/,Ring of Fire,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/shareblue/,Shareblue,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/splinter/,Splinter,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/dodo-bias-rating/,The Dodo,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-dworkin-report/,The Dworkin Report,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-intellectualist/,The Intellectualist,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-mary-sue/,The Mary Sue,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/the-progressive-frontier/,The Progressive Frontier,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/think-progress/,Think Progress,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/truth-out/,Truth Out,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/uproxx/,Uproxx,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/viral-title/,Viral Title,LEFT BIAS,MIXED,Panama
https://mediabiasfactcheck.com/washington-press/,Washington Press,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/white-house-watch/,White House Watch,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/wonkette/,Wonkette,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/your-black-world/,Your Black World,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,American Civil Liberties Union (ACLU),LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/affinity-magazine/,Affinity Magazine,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/ahval-news/,Ahval News,LEFT-CENTER BIAS,MIXED,Cyprus
https://mediabiasfactcheck.com/al-sura/,Al-Sura,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/asia-sentinel/,Asia Sentinel,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/buzzfeed/,Buzzfeed,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/diply/,Diply,LEFT-CENTER BIAS,MIXED,Canada
https://mediabiasfactcheck.com/global-real-news/,Global Real News,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/health-magazine/,Health Magazine,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/inquisitr/,Inquisitr,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/mint-press-news/,Mint Press News,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/mothership-singapore/,Mothership,LEFT-CENTER BIAS,MIXED,Singapore
https://mediabiasfactcheck.com/ndtv/,NDTV,LEFT-CENTER BIAS,MIXED,India
https://mediabiasfactcheck.com/new-york-daily-news/,New York Daily News,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-odyssey-online/,The Odyssey Online,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/tmz/,TMZ,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/abort73/,Abort73,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/accuracy-in-academia-aia/,Accuracy in Academia (AIA),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/accuracy-in-media-aim/,Accuracy in Media (AIM),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/amac-association-of-mature-american-citizens/,AMAC (Association of Mature American Citizens),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/america-first-action-superpac/,America First Action SuperPAC,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-center-law-justice-aclj/,American Center for Law and Justice (ACLJ),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-consequences/,American Consequences,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-enterprise-institute/,American Enterprise Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-news-24-7/,American News 24/7,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/american-spectator/,American Spectator,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/arizona-daily-independent/,Arizona Daily Independent,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/axiom-news-network/,Axiom News Network,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-badger-institute/,The Badger Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/bizpac-review/,Bizpac Review,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/blabber-buzz/,BlabberBuzz,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/cambridge-analytica/,Cambridge Analytica,RIGHT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/campus-reform/,Campus Reform,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/center-for-freedom-and-prosperity/,Center for Freedom and Prosperity,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/christian-coalition-of-america-cca-bias-rating/,Christian Coalition of America (CCA),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/christian-headlines/,Christian Headlines,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/christian-news-alerts/,Christian News Alerts,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/christian-post/,Christian Post,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/chronicles-magazine-rockford/,Chronicles Magazine (Rockford),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/citizen-free-press/,Citizen Free Press,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/civitas-institute/,Civitas Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/claremont-institute/,Claremont Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/cold-dead-hands/,Cold Dead Hands,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/conservative-base/,Conservative Base,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/conservativeopinion-com/,ConservativeOpinion.com,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/conservative-review/,Conservative Review,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/crime-prevention-research-center/,Crime Prevention Research Center,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/daily-caller/,Daily Caller,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/daily-express/,Daily Express,RIGHT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/de-telegraaf/,De Telegraaf,RIGHT BIAS,MIXED,Netherlands
https://mediabiasfactcheck.com/eagle-pass-news-leader/,Eagle Pass News Leader,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/egypt-today-bias-credibility/,Egypt Today,RIGHT BIAS,MIXED,Egypt
https://mediabiasfactcheck.com/faithwire/,FaithWire,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/family-security-matters/,Family Security Matters,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/far-left-watch/,Far Left Watch,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/federalist-society/,Federalist Society,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/great-american-politics/,Great American Politics,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/guido-fawkes/,Guido Fawkes,RIGHT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/heritage-foundation/,Heritage Foundation,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/human-events/,Human Events,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/bleed-red-white-blue/,I Bleed Red White and Blue,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/imprimis-hillsdale-college/,Imprimis (Hillsdale College),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/institute-for-family-studies/,Institute for Family Studies,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/jewish-world-review/,Jewish World Review,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/kansas-policy-institute-kpi/,Kansas Policy Institute (KPI),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/law-enforcement-today/,Law Enforcement Today,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/liberty-nation/,Liberty Nation,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/life-news/,Life News,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/lifezette/,LifeZette,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/louder-with-crowder/,Louder With Crowder,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/manchester-union-leader/,Manchester Union Leader,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/media-equalizer/,Media Equalizer,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/media-research-center-mrc/,Media Research Center (MRC),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/media-trackers/,Media Trackers,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/newsbusters/,Newsbusters,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/newsmax/,Newsmax,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/noq-report/,NOQ Report,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/nra-institute-for-legislative-action/,NRA – Institute for Legislative Action,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/ntk-network/,NTK Network,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/one-america-news-network/,One America News Network (OAN),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/onenewsnow/,OneNewsNow,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/patriotretort-com/,PatriotRetort.com,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/pj-media/,PJ Media,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/politcalite-uk/,Politcalite UK,RIGHT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/politicsnote/,PoliticsNote,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/power-line/,Power Line,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/project-veritas/,Project Veritas,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/proud-conservatives/,Proud Conservatives,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/readers-digest/,Reader’s Digest,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/resistance-media/,Resistance Media,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/right-free/,Right & Free,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/aleteia/,Aleteia,RIGHT-CENTER BIAS,MIXED,France
https://mediabiasfactcheck.com/asharq-al-awsat-2/,Asharq Al-Awsat,RIGHT-CENTER BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/businesslive/,BusinessLIVE,RIGHT-CENTER BIAS,MIXED,South Africa
https://mediabiasfactcheck.com/DailyO-bias-rating/,DailyO,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/foundation-for-economic-education/,Foundation for Economic Education,RIGHT-CENTER BIAS,MIXED,USA
