source,url,publication,bias,factualness,country
vancouversun.com,https://mediabiasfactcheck.com/vancouver-sun/,Vancouver Sun,right_center,high,Canada
windsorstar.com,https://mediabiasfactcheck.com/windsor-star/,Windsor Star,right_center,high,Canada
asia.nikkei.com,https://mediabiasfactcheck.com/nikkei-asian-review/,Nikkei Asian Review,right_center,high,None
tharawat-magazine.com,https://mediabiasfactcheck.com/tharawat-magazine/,Tharawat Magazine,right_center,high,None
winchesterstar.com,https://mediabiasfactcheck.com/the-winchester-star/,The Winchester Star,right_center,high,USA
albertaviews.ca,https://mediabiasfactcheck.com/alberta-views-bias/,Alberta Views,left_center,high,Canada
americanimmigrationcouncil.org,https://mediabiasfactcheck.com/american-immigration-council/,American Immigration Council,left_center,high,None
debunkingdenialism.com,https://mediabiasfactcheck.com/debunking-denialism/,Debunking Denialism,left_center,high,Sweden
mainichi.jp,https://mediabiasfactcheck.com/mainichi-shimbun-bias-credibility/,Mainichi Shimbun,left_center,high,None
newmoderate.com,https://mediabiasfactcheck.com/new-moderate/,New Moderate,left_center,high,None
politicalcritique.org,https://mediabiasfactcheck.com/political-critique/,Political Critique,left_center,high,None
qz.com,https://mediabiasfactcheck.com/quartz/,Quartz,left_center,high,None
leftfootforward.org,https://mediabiasfactcheck.com/left-foot-forward/,Left Foot Forward,left,high,None
merryjane.com,https://mediabiasfactcheck.com/merry-jane/,Merry Jane,left,high,None
msmagazine.com,https://mediabiasfactcheck.com/ms-magazine/,Ms. (Magazine),left,high,None
tribunemagazine.org,https://mediabiasfactcheck.com/tribune-magazine-uk/,Tribune Magazine UK,left,high,United Kingdom
cityandstateny.com,https://mediabiasfactcheck.com/city-and-state-new-york/,City and State New York,least_biased,high,None
foreignpolicy.com,https://mediabiasfactcheck.com/foreign-policy/,Foreign Policy,least_biased,high,USA
chronicle.com,https://mediabiasfactcheck.com/the-chronicle-of-higher-education/,The Chronicle of Higher Education,least_biased,high,None
wri.org,https://mediabiasfactcheck.com/world-resources-institute-wri/,World Resources Institute (WRI),least_biased,high,None
studentnewsdaily.com,https://mediabiasfactcheck.com/student-daily-news/,Student Daily News,right_center,high,None
baptistnews.com,https://mediabiasfactcheck.com/baptist-news-global/,Baptist News Global,left_center,high,None
haaretz.com,https://mediabiasfactcheck.com/haaretz/,Haaretz,left,high,Israel
heraldsun.com,https://mediabiasfactcheck.com/the-herald-sun-durham-north-carolina/,The Herald-Sun (Durham,left,high,USA
sbsun.com,https://mediabiasfactcheck.com/san-bernardino-sun/,San Bernardino Sun,right_center,high,USA
newzjunky.com,https://mediabiasfactcheck.com/newzjunky-com/,NewzJunky.com,least_biased,mixed,USA
northkoreatimes.com,https://mediabiasfactcheck.com/north-korea-times/,North Korea Times,least_biased,mixed,Australia
patheos.com,https://mediabiasfactcheck.com/patheos/,Patheos,least_biased,mixed,USA
smartnews.com,https://mediabiasfactcheck.com/smartnews/,SmartNews,least_biased,mixed,Japan
thedailycentrist.com,https://mediabiasfactcheck.com/the-daily-centrist/,The Daily Centrist,least_biased,mixed,USA
themoderatedmedia.com,https://mediabiasfactcheck.com/the-moderated-media/,The Moderated Media,least_biased,mixed,USA
viralthread.com,https://mediabiasfactcheck.com/viral-thread/,Viral Thread,least_biased,mixed,United Kingdom
aftonbladet.se,https://mediabiasfactcheck.com/aftonbladet/,Aftonbladet,left,mixed,Sweden
aldianews.com,https://mediabiasfactcheck.com/al-dia/,Al DIA,left,mixed,USA
alternet.org,https://mediabiasfactcheck.com/alternet/,AlterNet,left,mixed,USA
americanbridgepac.org,https://mediabiasfactcheck.com/american-bridge-21st-century/,American Bridge 21st Century,left,mixed,USA
anx.media,https://mediabiasfactcheck.com/american-news-x/,ANX Media (American News X),left,mixed,USA
americanoversight.org,https://mediabiasfactcheck.com/american-oversight/,American Oversight,left,mixed,USA
antifascistnews.net,https://mediabiasfactcheck.com/anti-fascist-news/,Anti-Fascist News,left,mixed,USA
baltimoresun.com,https://mediabiasfactcheck.com/baltimore-city-paper/,Baltimore City Paper,left,mixed,USA
bluestatedaily.com,https://mediabiasfactcheck.com/blue-state-daily/,Blue State Daily,left,mixed,USA
boingboing.net,https://mediabiasfactcheck.com/boing-boing/,Boing Boing,left,mixed,USA
care2.com,https://mediabiasfactcheck.com/care2/,Care2,left,mixed,USA
codepink.org,https://mediabiasfactcheck.com/code-pink/,Code Pink,left,mixed,USA
comicsands.com,https://mediabiasfactcheck.com/comic-sands/,Comic Sands,left,mixed,USA
counterpunch.org,https://mediabiasfactcheck.com/counterpunch/,CounterPunch,left,mixed,USA
dailykos.com,https://mediabiasfactcheck.com/daily-kos/,Daily Kos,left,mixed,USA
dailysoundandfury.com,https://mediabiasfactcheck.com/daily-sound-and-fury/,Daily Sound and Fury,left,mixed,USA
deepsouthvoice.com,https://mediabiasfactcheck.com/deep-south-voice/,Deep South Voice,left,mixed,USA
deepstatenation.com,https://mediabiasfactcheck.com/deepstatenation-com/,DeepStateNation.com,left,mixed,None
democraticunderground.com,https://mediabiasfactcheck.com/democratic-underground/,Democratic Underground,left,mixed,USA
deshabhimani.com,https://mediabiasfactcheck.com/deshabhimani/,Deshabhimani,left,mixed,India
earthfirstjournal.org,https://mediabiasfactcheck.com/earth-first-journal/,Earth First Journal,left,mixed,USA
feministing.com,https://mediabiasfactcheck.com/feministing/,Feministing,left,mixed,USA
foodandwaterwatch.org,https://mediabiasfactcheck.com/food-and-water-watch/,Food and Water Watch,left,mixed,USA
foreignpolicyjournal.com,https://mediabiasfactcheck.com/foreign-policy-journal/,Foreign Policy Journal,left,mixed,USA
foreignpolicynews.org,https://mediabiasfactcheck.com/foreign-policy-news/,Foreign Policy News,left,mixed,USA
freespeech.org,https://mediabiasfactcheck.com/fstv-freespeech-org/,FStv (freespeech.org),left,mixed,USA
greenleft.org.au,https://mediabiasfactcheck.com/green-left-weekly/,Green Left Weekly,left,mixed,Australia
news.groopspeak.com,https://mediabiasfactcheck.com/groopspeak/,Groopspeak,left,mixed,None
theguardiansofdemocracy.com,https://mediabiasfactcheck.com/guardians-of-democracy/,Guardians of Democracy,left,mixed,USA
intrepidreport.com,https://mediabiasfactcheck.com/intrepid-report/,Intrepid Report,left,mixed,USA
itsgoingdown.org,https://mediabiasfactcheck.com/its-going-down/,It’s Going Down,left,mixed,USA
latest.com,https://mediabiasfactcheck.com/latest-com/,Latest.com,left,mixed,USA
leftscoop.com,https://mediabiasfactcheck.com/leftscoop/,LeftScoop,left,mixed,None
liberalamerica.life,https://mediabiasfactcheck.com/liberal-america/,Liberal America,left,mixed,USA
mediaite.com,https://mediabiasfactcheck.com/mediaite/,Mediaite,left,mixed,USA
middleeastmonitor.com,https://mediabiasfactcheck.com/middle-east-monitor/,Middle East Monitor,left,mixed,United Kingdom
modernliberals.com,https://mediabiasfactcheck.com/modern-liberals/,Modern Liberals,left,mixed,USA
north99.org,https://mediabiasfactcheck.com/north99/,North99,left,mixed,Canada
onegreenplanet.org,https://mediabiasfactcheck.com/one-green-planet/,One Green Planet,left,mixed,USA
peacock-panache.com,https://mediabiasfactcheck.com/peacock-panache/,Peacock Panache,left,mixed,USA
politicaldig.com,https://mediabiasfactcheck.com/political-dig/,Political Dig,left,mixed,USA
politicaltribune.org,https://mediabiasfactcheck.com/dc-tribune/,Political Tribune (DC Tribune),left,mixed,USA
politicalupdater.com,https://mediabiasfactcheck.com/political-updater/,Political Updater,left,mixed,None
trofire.com,https://mediabiasfactcheck.com/ring-of-fire/,Ring of Fire,left,mixed,USA
shareblue.com,https://mediabiasfactcheck.com/shareblue/,Shareblue,left,mixed,USA
splinternews.com,https://mediabiasfactcheck.com/splinter/,Splinter,left,mixed,USA
thedodo.com,https://mediabiasfactcheck.com/dodo-bias-rating/,The Dodo,left,mixed,USA
dworkinreport.com,https://mediabiasfactcheck.com/the-dworkin-report/,The Dworkin Report,left,mixed,USA
mavenroundtable.io,https://mediabiasfactcheck.com/the-intellectualist/,The Intellectualist,left,mixed,USA
themarysue.com,https://mediabiasfactcheck.com/the-mary-sue/,The Mary Sue,left,mixed,None
progressivefrontier.com,https://mediabiasfactcheck.com/the-progressive-frontier/,The Progressive Frontier,left,mixed,USA
thinkprogress.org,https://mediabiasfactcheck.com/think-progress/,Think Progress,left,mixed,USA
truthout.org,https://mediabiasfactcheck.com/truth-out/,Truth Out,left,mixed,USA
uproxx.com,https://mediabiasfactcheck.com/uproxx/,Uproxx,left,mixed,USA
viraltitle.com,https://mediabiasfactcheck.com/viral-title/,Viral Title,left,mixed,Panama
washingtonpress.com,https://mediabiasfactcheck.com/washington-press/,Washington Press,left,mixed,USA
whitehousewatch.com,https://mediabiasfactcheck.com/white-house-watch/,White House Watch,left,mixed,USA
wonkette.com,https://mediabiasfactcheck.com/wonkette/,Wonkette,left,mixed,USA
yourblackworld.net,https://mediabiasfactcheck.com/your-black-world/,Your Black World,left,mixed,USA
aclu.org,https://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,American Civil Liberties Union (ACLU),left_center,mixed,USA
affinitymagazine.us,https://mediabiasfactcheck.com/affinity-magazine/,Affinity Magazine,left_center,mixed,USA
ahvalnews.com,https://mediabiasfactcheck.com/ahval-news/,Ahval News,left_center,mixed,Cyprus
al-sura.com,https://mediabiasfactcheck.com/al-sura/,Al-Sura,left_center,mixed,USA
asiasentinel.com,https://mediabiasfactcheck.com/asia-sentinel/,Asia Sentinel,left_center,mixed,USA
buzzfeed.com,https://mediabiasfactcheck.com/buzzfeed/,Buzzfeed,left_center,mixed,USA
diply.com,https://mediabiasfactcheck.com/diply/,Diply,left_center,mixed,Canada
globalrealnews.com,https://mediabiasfactcheck.com/global-real-news/,Global Real News,left_center,mixed,USA
health.com,https://mediabiasfactcheck.com/health-magazine/,Health Magazine,left_center,mixed,USA
inquisitr.com,https://mediabiasfactcheck.com/inquisitr/,Inquisitr,left_center,mixed,USA
mintpressnews.com,https://mediabiasfactcheck.com/mint-press-news/,Mint Press News,left_center,mixed,USA
mothership.sg,https://mediabiasfactcheck.com/mothership-singapore/,Mothership,left_center,mixed,Singapore
ndtv.com,https://mediabiasfactcheck.com/ndtv/,NDTV,left_center,mixed,India
nydailynews.com,https://mediabiasfactcheck.com/new-york-daily-news/,New York Daily News,left_center,mixed,USA
theodysseyonline.com,https://mediabiasfactcheck.com/the-odyssey-online/,The Odyssey Online,left_center,mixed,USA
tmz.com,https://mediabiasfactcheck.com/tmz/,TMZ,left_center,mixed,USA
abort73.com,https://mediabiasfactcheck.com/abort73/,Abort73,right,mixed,USA
academia.org,https://mediabiasfactcheck.com/accuracy-in-academia-aia/,Accuracy in Academia (AIA),right,mixed,USA
aim.org,https://mediabiasfactcheck.com/accuracy-in-media-aim/,Accuracy in Media (AIM),right,mixed,USA
amac.us,https://mediabiasfactcheck.com/amac-association-of-mature-american-citizens/,AMAC (Association of Mature American Citizens),right,mixed,USA
a1apac.org,https://mediabiasfactcheck.com/america-first-action-superpac/,America First Action SuperPAC,right,mixed,USA
aclj.org,https://mediabiasfactcheck.com/american-center-law-justice-aclj/,American Center for Law and Justice (ACLJ),right,mixed,USA
americanconsequences.com,https://mediabiasfactcheck.com/american-consequences/,American Consequences,right,mixed,USA
aei.org,https://mediabiasfactcheck.com/american-enterprise-institute/,American Enterprise Institute,right,mixed,USA
americandailynews.org,https://mediabiasfactcheck.com/american-news-24-7/,American News 24/7,right,mixed,USA
spectator.org,https://mediabiasfactcheck.com/american-spectator/,American Spectator,right,mixed,USA
arizonadailyindependent.com,https://mediabiasfactcheck.com/arizona-daily-independent/,Arizona Daily Independent,right,mixed,USA
axiomnewsnetwork.com,https://mediabiasfactcheck.com/axiom-news-network/,Axiom News Network,right,mixed,USA
badgerinstitute.org,https://mediabiasfactcheck.com/the-badger-institute/,The Badger Institute,right,mixed,USA
bizpacreview.com,https://mediabiasfactcheck.com/bizpac-review/,Bizpac Review,right,mixed,USA
blabber.buzz,https://mediabiasfactcheck.com/blabber-buzz/,BlabberBuzz,right,mixed,USA
ca-political.com,https://mediabiasfactcheck.com/cambridge-analytica/,Cambridge Analytica,right,mixed,United Kingdom
campusreform.org,https://mediabiasfactcheck.com/campus-reform/,Campus Reform,right,mixed,USA
freedomandprosperity.org,https://mediabiasfactcheck.com/center-for-freedom-and-prosperity/,Center for Freedom and Prosperity,right,mixed,USA
cc.org,https://mediabiasfactcheck.com/christian-coalition-of-america-cca-bias-rating/,Christian Coalition of America (CCA),right,mixed,USA
christianheadlines.com,https://mediabiasfactcheck.com/christian-headlines/,Christian Headlines,right,mixed,USA
christiannewsalerts.com,https://mediabiasfactcheck.com/christian-news-alerts/,Christian News Alerts,right,mixed,USA
christianpost.com,https://mediabiasfactcheck.com/christian-post/,Christian Post,right,mixed,USA
chroniclesmagazine.org,https://mediabiasfactcheck.com/chronicles-magazine-rockford/,Chronicles Magazine (Rockford),right,mixed,USA
citizenfreepress.com,https://mediabiasfactcheck.com/citizen-free-press/,Citizen Free Press,right,mixed,USA
nccivitas.org,https://mediabiasfactcheck.com/civitas-institute/,Civitas Institute,right,mixed,USA
claremont.org,https://mediabiasfactcheck.com/claremont-institute/,Claremont Institute,right,mixed,USA
colddeadhands.us,https://mediabiasfactcheck.com/cold-dead-hands/,Cold Dead Hands,right,mixed,USA
conservativebase.com,https://mediabiasfactcheck.com/conservative-base/,Conservative Base,right,mixed,USA
conservativeopinion.com,https://mediabiasfactcheck.com/conservativeopinion-com/,ConservativeOpinion.com,right,mixed,USA
conservativereview.com,https://mediabiasfactcheck.com/conservative-review/,Conservative Review,right,mixed,USA
crimeresearch.org,https://mediabiasfactcheck.com/crime-prevention-research-center/,Crime Prevention Research Center,right,mixed,USA
dailycaller.com,https://mediabiasfactcheck.com/daily-caller/,Daily Caller,right,mixed,USA
express.co.uk,https://mediabiasfactcheck.com/daily-express/,Daily Express,right,mixed,United Kingdom
telegraaf.nl,https://mediabiasfactcheck.com/de-telegraaf/,De Telegraaf,right,mixed,Netherlands
epnewsleader.com,https://mediabiasfactcheck.com/eagle-pass-news-leader/,Eagle Pass News Leader,right,mixed,USA
egypttoday.com,https://mediabiasfactcheck.com/egypt-today-bias-credibility/,Egypt Today,right,mixed,Egypt
faithwire.com,https://mediabiasfactcheck.com/faithwire/,FaithWire,right,mixed,USA
familysecuritymatters.org,https://mediabiasfactcheck.com/family-security-matters/,Family Security Matters,right,mixed,None
farleftwatch.com,https://mediabiasfactcheck.com/far-left-watch/,Far Left Watch,right,mixed,USA
fedsoc.org,https://mediabiasfactcheck.com/federalist-society/,Federalist Society,right,mixed,USA
greatamericanpolitics.com,https://mediabiasfactcheck.com/great-american-politics/,Great American Politics,right,mixed,USA
order-order.com,https://mediabiasfactcheck.com/guido-fawkes/,Guido Fawkes,right,mixed,United Kingdom
heritage.org,https://mediabiasfactcheck.com/heritage-foundation/,Heritage Foundation,right,mixed,USA
humanevents.com,https://mediabiasfactcheck.com/human-events/,Human Events,right,mixed,USA
ibleedredwhiteblue.com,https://mediabiasfactcheck.com/bleed-red-white-blue/,I Bleed Red White and Blue,right,mixed,USA
imprimis.hillsdale.edu,https://mediabiasfactcheck.com/imprimis-hillsdale-college/,Imprimis (Hillsdale College),right,mixed,USA
ifstudies.org,https://mediabiasfactcheck.com/institute-for-family-studies/,Institute for Family Studies,right,mixed,USA
jewishworldreview.com,https://mediabiasfactcheck.com/jewish-world-review/,Jewish World Review,right,mixed,USA
kansaspolicy.org,https://mediabiasfactcheck.com/kansas-policy-institute-kpi/,Kansas Policy Institute (KPI),right,mixed,USA
lawenforcementtoday.com,https://mediabiasfactcheck.com/law-enforcement-today/,Law Enforcement Today,right,mixed,USA
libertynation.com,https://mediabiasfactcheck.com/liberty-nation/,Liberty Nation,right,mixed,USA
lifenews.com,https://mediabiasfactcheck.com/life-news/,Life News,right,mixed,USA
lifezette.com,https://mediabiasfactcheck.com/lifezette/,LifeZette,right,mixed,USA
louderwithcrowder.com,https://mediabiasfactcheck.com/louder-with-crowder/,Louder With Crowder,right,mixed,USA
unionleader.com,https://mediabiasfactcheck.com/manchester-union-leader/,Manchester Union Leader,right,mixed,USA
mediaequalizer.com,https://mediabiasfactcheck.com/media-equalizer/,Media Equalizer,right,mixed,USA
mrc.org,https://mediabiasfactcheck.com/media-research-center-mrc/,Media Research Center (MRC),right,mixed,USA
mediatrackers.org,https://mediabiasfactcheck.com/media-trackers/,Media Trackers,right,mixed,USA
newsbusters.org,https://mediabiasfactcheck.com/newsbusters/,Newsbusters,right,mixed,USA
newsmax.com,https://mediabiasfactcheck.com/newsmax/,Newsmax,right,mixed,USA
noqreport.com,https://mediabiasfactcheck.com/noq-report/,NOQ Report,right,mixed,USA
nraila.org,https://mediabiasfactcheck.com/nra-institute-for-legislative-action/,NRA – Institute for Legislative Action,right,mixed,USA
ntknetwork.com,https://mediabiasfactcheck.com/ntk-network/,NTK Network,right,mixed,USA
oann.com,https://mediabiasfactcheck.com/one-america-news-network/,One America News Network (OAN),right,mixed,USA
onenewsnow.com,https://mediabiasfactcheck.com/onenewsnow/,OneNewsNow,right,mixed,USA
patriotretort.com,https://mediabiasfactcheck.com/patriotretort-com/,PatriotRetort.com,right,mixed,USA
pjmedia.com,https://mediabiasfactcheck.com/pj-media/,PJ Media,right,mixed,USA
politicsnote.com,https://mediabiasfactcheck.com/politicsnote/,PoliticsNote,right,mixed,None
powerlineblog.com,https://mediabiasfactcheck.com/power-line/,Power Line,right,mixed,USA
projectveritas.com,https://mediabiasfactcheck.com/project-veritas/,Project Veritas,right,mixed,USA
conservativesus.party,https://mediabiasfactcheck.com/proud-conservatives/,Proud Conservatives,right,mixed,None
rd.com,https://mediabiasfactcheck.com/readers-digest/,Reader’s Digest,right,mixed,USA
resistancemedia.org,https://mediabiasfactcheck.com/resistance-media/,Resistance Media,right,mixed,None
rightandfree.com,https://mediabiasfactcheck.com/right-free/,Right & Free,right,mixed,USA
aleteia.org,https://mediabiasfactcheck.com/aleteia/,Aleteia,right_center,mixed,France
aawsat.com,https://mediabiasfactcheck.com/asharq-al-awsat-2/,Asharq Al-Awsat,right_center,mixed,United Kingdom
businesslive.co.za,https://mediabiasfactcheck.com/businesslive/,BusinessLIVE,right_center,mixed,South Africa
dailyo.in,https://mediabiasfactcheck.com/DailyO-bias-rating/,DailyO,right_center,mixed,None
fee.org,https://mediabiasfactcheck.com/foundation-for-economic-education/,Foundation for Economic Education,right_center,mixed,USA
fraserinstitute.org,https://mediabiasfactcheck.com/fraser-institute/,Fraser Institute,right_center,mixed,Canada
indiatimes.com,https://mediabiasfactcheck.com/india-times-bias-rating/,India Times,right_center,mixed,India
jewishbreakingnews.com,https://mediabiasfactcheck.com/jewish-breaking-news/,Jewish Breaking News,right_center,mixed,USA
koreaherald.com,https://mediabiasfactcheck.com/korean-herald/,Korea Herald,right_center,mixed,South Korea
lbc.co.uk,https://mediabiasfactcheck.com/london-broadcasting-company-lbc/,London Broadcasting Company (LBC),right_center,mixed,United Kingdom
manilatimes.net,https://mediabiasfactcheck.com/the-manila-times/,The Manila Times,right_center,mixed,Philippines
nypost.com,https://mediabiasfactcheck.com/new-york-post/,New York Post,right_center,mixed,USA
opendoorsusa.org,https://mediabiasfactcheck.com/open-doors/,Open Doors,right_center,mixed,USA
realclearinvestigations.com,https://mediabiasfactcheck.com/real-clear-investigations/,Real Clear Investigations,right_center,mixed,USA
realclearpolitics.com,https://mediabiasfactcheck.com/real-clear-politics/,Real Clear Politics,right_center,mixed,USA
thechronicleherald.ca,https://mediabiasfactcheck.com/the-chronicle-herald/,The Chronicle Herald,right_center,mixed,Canada
thesorrentino.com,https://mediabiasfactcheck.com/the-sorrentino/,The Sorrentino,right_center,mixed,USA
washingtontimes.com,https://mediabiasfactcheck.com/washington-times/,Washington Times,right_center,mixed,USA
malaysia-today.net,https://mediabiasfactcheck.com/malaysia-today/,Malaysia Today,least_biased,mixed,Malaysia
memeorandum.com,https://mediabiasfactcheck.com/memeorandum/,Memeorandum,least_biased,mixed,None
newsnow.co.uk,https://mediabiasfactcheck.com/newsnow-uk/,NewsNow (UK),least_biased,mixed,None
180report.com,https://mediabiasfactcheck.com/oneeighty/,OneEighty,least_biased,mixed,None
spectrumreport.com,https://mediabiasfactcheck.com/spectrum-report/,Spectrum Report,least_biased,mixed,None
wionews.com,https://mediabiasfactcheck.com/wion-world-one-news/,WION (World is One News),least_biased,mixed,India
dailynewsbin.com,https://mediabiasfactcheck.com/daily-news-bin/,Daily News Bin,left,mixed,None
dailyrecord.co.uk,https://mediabiasfactcheck.com/daily-record-scotland/,Daily Record (Scotland),left,mixed,UK
deepleftfield.info,https://mediabiasfactcheck.com/deep-left-field/,Deep Left Field,left,mixed,None
drudge.com,https://mediabiasfactcheck.com/drudge-retort/,Drudge Retort,left,mixed,None
elitedaily.com,https://mediabiasfactcheck.com/elite-daily/,Elite Daily,left,mixed,None
gopocalypse.org,https://mediabiasfactcheck.com/gopocalypse/,GOPOCALYPSE,left,mixed,None
impeachdjtnow.com,https://mediabiasfactcheck.com/impeach-donald-trump/,Impeach Trump Now,left,mixed,None
ir.net,https://mediabiasfactcheck.com/independent-reporter-ir-net/,Independent Reporter (Ir.net),left,mixed,None
internationalviewpoint.org,https://mediabiasfactcheck.com/international-viewpoint/,International Viewpoint,left,mixed,None
leftoverrights.com,https://mediabiasfactcheck.com/left-over-rights/,Left Over Rights,left,mixed,None
liberalexaminer.com,https://mediabiasfactcheck.com/liberal-examiner/,Liberal Examiner,left,mixed,None
samuel-warde.com,https://mediabiasfactcheck.com/liberals-unite-samuel-warde/,Liberals Unite (Samuel Warde),left,mixed,None
meanlefthook.com,https://mediabiasfactcheck.com/mean-left-hook/,Mean Left Hook,left,mixed,None
moonofalabama.org,https://mediabiasfactcheck.com/moon-of-alabama/,Moon of Alabama,left,mixed,None
newscorpse.com,https://mediabiasfactcheck.com/news-corpse/,News Corpse,left,mixed,None
newshounds.us,https://mediabiasfactcheck.com/newshounds/,NewsHounds,left,mixed,None
newslogue.com,https://mediabiasfactcheck.com/newslogue/,NewsLogue,left,mixed,None
nova-magazine.net,https://mediabiasfactcheck.com/nova-magazine/,Nova Magazine,left,mixed,None
opednews.com,https://mediabiasfactcheck.com/opednews-oen/,OpEdNews (OEN),left,mixed,None
politizoom.com,https://mediabiasfactcheck.com/politizoom/,Politizoom,left,mixed,USA
popularresistance.org,https://mediabiasfactcheck.com/popular-resistance/,Popular Resistance,left,mixed,None
progressiveliberal.net,https://mediabiasfactcheck.com/progressive-liberal/,Progressive Liberal,left,mixed,None
proudemocrat.com,https://mediabiasfactcheck.com/proud-democrat/,Proud Democrat,left,mixed,None
rappler.com,https://mediabiasfactcheck.com/rappler/,Rappler,left,mixed,None
rawprogressive.com,https://mediabiasfactcheck.com/raw-progressive/,Raw Progressive,left,mixed,None
readersupportednews.org,https://mediabiasfactcheck.com/reader-supported-news-rsn/,Reader Supported News (RSN),left,mixed,None
redyouth.org,https://mediabiasfactcheck.com/red-youth/,Red Youth,left,mixed,None
republicanssucks.org,https://mediabiasfactcheck.com/republicans-suck/,Republicans Suck,left,mixed,None
resilience.org,https://mediabiasfactcheck.com/resilience-post-carbon-institute/,Resilience (Post Carbon Institute),left,mixed,USA
revcom.us,https://mediabiasfactcheck.com/revcom-us/,Revcom.us,left,mixed,None
syriana-analysis.com,https://mediabiasfactcheck.com/syriana-analysis/,Syriana Analysis,left,mixed,None
telesurtv.net,https://mediabiasfactcheck.com/telesur/,TeleSUR,left,mixed,None
thefloridasqueeze.com,https://mediabiasfactcheck.com/the-florida-squeeze/,The Florida Squeeze,left,mixed,None
thesternfacts.com,https://mediabiasfactcheck.com/the-stern-facts/,The Stern Facts,left,mixed,None
theoswatch.com,https://mediabiasfactcheck.com/theoswatch-com/,TheosWatch.com,left,mixed,None
theuspoliticalpost.com,https://mediabiasfactcheck.com/us-political-post/,US Political Post,left,mixed,None
verifiedpolitics.com,https://mediabiasfactcheck.com/verified-politics/,Verified Politics,left,mixed,USA
vermontindependent.org,https://mediabiasfactcheck.com/vermont-independent/,Vermont Independent,left,mixed,None
vote.us.org,https://mediabiasfactcheck.com/vote/,Vote,left,mixed,None
washingtondailywire.com,https://mediabiasfactcheck.com/washington-daily-wire/,Washington Daily Wire,left,mixed,USA
washingtonsources.org,https://mediabiasfactcheck.com/washington-sources/,Washington Sources,left,mixed,USA
whowhatwhy.org,https://mediabiasfactcheck.com/who-what-why/,Who.What.Why,left,mixed,None
workers.org,https://mediabiasfactcheck.com/workers-world/,Workers World,left,mixed,None
almasdarnews.com,https://mediabiasfactcheck.com/al-masdar-news-amn/,Al-Masdar News (AMN),left_center,mixed,Lebanon
legitgov.org,https://mediabiasfactcheck.com/citizens-for-legitimate-government-clg-news/,Citizens for Legitimate Government (CLG News),left_center,mixed,None
colombiareports.com,https://mediabiasfactcheck.com/columbia-reports/,Colombia Reports,left_center,mixed,Colombia
deccanherald.com,https://mediabiasfactcheck.com/deccan-herald/,Deccan Herald,left_center,mixed,India
dutchreview.com,https://mediabiasfactcheck.com/dutch-review/,Dutch Review,left_center,mixed,None
euractiv.com,https://mediabiasfactcheck.com/euractiv/,Euractiv,left_center,mixed,None
hurriyetdailynews.com,https://mediabiasfactcheck.com/hurriyet-daily-news/,Hurriyet Daily News,left_center,mixed,Turkey
kurdistan24.net,https://mediabiasfactcheck.com/kurdistan-24/,Kurdistan 24,left_center,mixed,None
malaysiakini.com,https://mediabiasfactcheck.com/malaysiakini/,Malaysiakini,left_center,mixed,Malaysia
oneindia.com,https://mediabiasfactcheck.com/oneindia/,OneIndia,left_center,mixed,India
pamplinmedia.com,https://mediabiasfactcheck.com/portland-tribune/,Portland Tribune,left_center,mixed,USA
scoopwhoop.com,https://mediabiasfactcheck.com/scoopwhoop/,ScoopWhoop,left_center,mixed,None
stepfeed.com,https://mediabiasfactcheck.com/stepfeed/,StepFeed,left_center,mixed,United Arab Emirates
koreatimes.co.kr,https://mediabiasfactcheck.com/the-korea-times/,The Korea Times,left_center,mixed,South Korea
timesheadline.com,https://mediabiasfactcheck.com/times-headline/,Times Headline,left_center,mixed,India
uawire.org,https://mediabiasfactcheck.com/uawire/,UAWire,left_center,mixed,None
acting-man.com,https://mediabiasfactcheck.com/acting-man/,Acting Man,right,mixed,None
americansforprosperity.org,https://mediabiasfactcheck.com/americans-for-prosperity/,Americans for Prosperity,right,mixed,None
alec.org,https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,American Legislative Exchange Council (ALEC),right,mixed,None
americanlibertyreport.com,https://mediabiasfactcheck.com/american-liberty-report/,American Liberty Report,right,mixed,None
aa.com.tr,https://mediabiasfactcheck.com/anadolu-agency/,Anadolu Agency,right,mixed,Turkey
aina.org,https://mediabiasfactcheck.com/assyrian-international-news-agency/,Assyrian International News Agency,right,mixed,None
brexitcentral.com,https://mediabiasfactcheck.com/brexitcentral/,BrexitCentral,right,mixed,UK
campaignlifecoalition.com,https://mediabiasfactcheck.com/campaign-life-coalition/,Campaign Life Coalition,right,mixed,None
capitalresearch.org,https://mediabiasfactcheck.com/capital-research-center/,Capital Research Center,right,mixed,None
chicksontheright.com,https://mediabiasfactcheck.com/chicks-on-the-right/,Chicks on the Right,right,mixed,None
citizensunited.org,https://mediabiasfactcheck.com/citizens-united/,Citizens United,right,mixed,None
conservativedailynews.com,https://mediabiasfactcheck.com/conservative-daily-news/,Conservative Daily News,right,mixed,None
conservativehq.com,https://mediabiasfactcheck.com/conservative-hq/,Conservative HQ,right,mixed,None
conservativetoday.com,https://mediabiasfactcheck.com/conservative-today/,Conservative Today,right,mixed,None
cowgernation.com,https://mediabiasfactcheck.com/cowger-nation/,Cowger Nation,right,mixed,None
